company,title,location,job_url,site,source,posted_ago,days_ago,date_posted,freshness_score,is_fresh,level,category,job_type,is_faang,is_tier1,description,collected_at
Discord,Staff Software Engineer - UI and Interactions (Full-Stack),Remote (U.S.),https://job-boards.greenhouse.io/discord/jobs/8058456002,zapply,Zapply-GitHub,3d ago,3.0,2025-11-04,90,True,Senior,Frontend Development,fulltime,False,False,Senior position at Discord in Frontend Development. Posted 3d ago. ,2025-11-07T10:09:56.856607
Discord,Staff Software Engineer – UI/UX Specialist,Remote (U.S.),https://job-boards.greenhouse.io/discord/jobs/7854326002,zapply,Zapply-GitHub,3d ago,3.0,2025-11-04,90,True,Senior,Frontend Development,fulltime,False,False,Senior position at Discord in Frontend Development. Posted 3d ago. ,2025-11-07T10:09:56.856618
Discord,Role,Location,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Posted,,2025-11-07,50,False,Level,Category,fulltime,False,False,Level position at Discord in Category. Posted Posted. ,2025-11-07T10:09:56.856630
Discord,Autonomous Vehicle Safety & Compliance Engineer,"New York, NY",https://app.careerpuck.com/job-board/lyft/job/8155142002?gh_jid=8155142002,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,False,Mid-Level position at Discord in Software Engineering. Posted 2d ago. ,2025-11-07T10:09:56.856640
Discord,Autonomous Vehicle Safety & Compliance Engineer,"San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8155036002?gh_jid=8155036002,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,False,Mid-Level position at Discord in Software Engineering. Posted 2d ago. ,2025-11-07T10:09:56.856651
Discord,"Senior Software Engineer, Lyft Ads","New York, NY",https://app.careerpuck.com/job-board/lyft/job/8161095002?gh_jid=8161095002,zapply,Zapply-GitHub,3d ago,3.0,2025-11-04,90,True,Senior,Software Engineering,fulltime,False,False,Senior position at Discord in Software Engineering. Posted 3d ago. ,2025-11-07T10:09:56.856662
Discord,"Senior Software Engineer (backend), AI","New York, NY",https://app.careerpuck.com/job-board/lyft/job/8221138002?gh_jid=8221138002,zapply,Zapply-GitHub,1w ago,7.0,2025-10-31,75,False,Senior,Backend Development,fulltime,False,False,Senior position at Discord in Backend Development. Posted 1w ago. ,2025-11-07T10:09:56.856672
Discord,"Senior Software Engineer (Backend), AI","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8221122002?gh_jid=8221122002,zapply,Zapply-GitHub,1w ago,7.0,2025-10-31,75,False,Senior,Backend Development,fulltime,False,False,Senior position at Discord in Backend Development. Posted 1w ago. ,2025-11-07T10:09:56.856682
Discord,"iOS Engineer, Mobile Foundations","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8181338002?gh_jid=8181338002,zapply,Zapply-GitHub,2w ago,14.0,2025-10-24,60,False,Mid-Level,Mobile Development,fulltime,False,False,Mid-Level position at Discord in Mobile Development. Posted 2w ago. ,2025-11-07T10:09:56.856693
Discord,Data Engineer Intern (Summer 2026),"San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8218030002?gh_jid=8218030002,zapply,Zapply-GitHub,2w ago,14.0,2025-10-24,60,False,Entry-Level,Data Science & Analytics,internship,False,False,Entry-Level position at Discord in Data Science & Analytics. Posted 2w ago. ,2025-11-07T10:09:56.856703
Discord,"Software Engineer Intern, Mobile iOS (Summer 2026)","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8215921002?gh_jid=8215921002,zapply,Zapply-GitHub,2w ago,14.0,2025-10-24,60,False,Entry-Level,Mobile Development,internship,False,False,Entry-Level position at Discord in Mobile Development. Posted 2w ago. ,2025-11-07T10:09:56.856713
Discord,"Senior Frontend Engineer, Lyft Business","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8160801002?gh_jid=8160801002,zapply,Zapply-GitHub,2w ago,14.0,2025-10-24,60,False,Senior,Frontend Development,fulltime,False,False,Senior position at Discord in Frontend Development. Posted 2w ago. ,2025-11-07T10:09:56.856734
Discord,"Software Engineer, Lyft Ads","New York, NY",https://app.careerpuck.com/job-board/lyft/job/8187854002?gh_jid=8187854002,zapply,Zapply-GitHub,2w ago,14.0,2025-10-24,60,False,Mid-Level,Software Engineering,fulltime,False,False,Mid-Level position at Discord in Software Engineering. Posted 2w ago. ,2025-11-07T10:09:56.856744
Discord,Senior Android Tooling Engineer,"San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8181311002?gh_jid=8181311002,zapply,Zapply-GitHub,3w ago,21.0,2025-10-17,60,False,Senior,Mobile Development,fulltime,False,False,Senior position at Discord in Mobile Development. Posted 3w ago. ,2025-11-07T10:09:56.856754
Discord,Android Tooling Engineer,"San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8210177002?gh_jid=8210177002,zapply,Zapply-GitHub,3w ago,21.0,2025-10-17,60,False,Mid-Level,Mobile Development,fulltime,False,False,Mid-Level position at Discord in Mobile Development. Posted 3w ago. ,2025-11-07T10:09:56.856764
Discord,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)","Seattle, WA",https://app.careerpuck.com/job-board/lyft/job/7836506002?gh_jid=7836506002,zapply,Zapply-GitHub,4w ago,28.0,2025-10-10,60,False,Senior,DevOps & Infrastructure,fulltime,False,False,Senior position at Discord in DevOps & Infrastructure. Posted 4w ago. ,2025-11-07T10:09:56.856774
Discord,"Senior Software Engineer, Security Foundations (Networking Infrastructure Projects)","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/7806017002?gh_jid=7806017002,zapply,Zapply-GitHub,4w ago,28.0,2025-10-10,60,False,Senior,DevOps & Infrastructure,fulltime,False,False,Senior position at Discord in DevOps & Infrastructure. Posted 4w ago. ,2025-11-07T10:09:56.856785
Discord,"Software Engineer, Rider","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8193572002?gh_jid=8193572002,zapply,Zapply-GitHub,1mo ago,30.0,2025-10-08,40,False,Mid-Level,Software Engineering,fulltime,False,False,Mid-Level position at Discord in Software Engineering. Posted 1mo ago. ,2025-11-07T10:09:56.856795
Discord,Senior Frontend Infra Engineer,"New York, NY",https://app.careerpuck.com/job-board/lyft/job/8083771002?gh_jid=8083771002,zapply,Zapply-GitHub,1mo ago,30.0,2025-10-08,40,False,Senior,Frontend Development,fulltime,False,False,Senior position at Discord in Frontend Development. Posted 1mo ago. ,2025-11-07T10:09:56.856805
Discord,Company,Role,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Location,,2025-11-07,50,False,Posted,Level,fulltime,False,False,Posted position at Discord in Level. Posted Location. ,2025-11-07T10:09:56.856815
Discord,🏠 **Airbnb**,"Staff Software Engineer, Host Pricing & Settings",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,16h ago,Senior,fulltime,False,False,16h ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856827
Discord,🏠 **Airbnb**,"Senior Android Engineer, Trust Platform",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,22h ago,Senior,fulltime,False,False,22h ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856837
Discord,🏠 **Airbnb**,"iOS Software Engineer, Guest & Host",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,2d ago,Mid-Level,fulltime,False,False,2d ago position at Discord in Mid-Level. Posted Remote 🏠. ,2025-11-07T10:09:56.856848
Discord,🏠 **Airbnb**,"Staff Software Engineer, Experimentation Data",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote USA,,2025-11-07,50,False,3w ago,Senior,fulltime,False,False,3w ago position at Discord in Senior. Posted Remote USA. ,2025-11-07T10:09:56.856857
Discord,🏠 **Airbnb**,Senior Fullstack Engineer Community Support Engineering,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856867
Discord,🏠 **Airbnb**,"Senior Software Engineer, Host Pricing & Settings",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote USA,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote USA. ,2025-11-07T10:09:56.856890
Discord,🏠 **Airbnb**,"Staff iOS Engineer, Client Products & Emerging Tech",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856900
Discord,🏠 **Airbnb**,"Staff iOS Engineer, Guest & Host",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote United States,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote United States. ,2025-11-07T10:09:56.856910
Discord,🏠 **Airbnb**,"Staff Software Engineer, Growth Platform",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856920
Discord,🏠 **Airbnb**,"Staff Software Engineer, Trust",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Remote 🏠,,2025-11-07,50,False,4w ago,Senior,fulltime,False,False,4w ago position at Discord in Senior. Posted Remote 🏠. ,2025-11-07T10:09:56.856929
Stripe,"PhD Machine Learning Engineer, New Grad","San Francisco, New York City",https://stripe.com/jobs/search?gh_jid=7216668,zapply,Zapply-GitHub,1d ago,1.0,2025-11-06,90,True,Entry-Level,Machine Learning & AI,fulltime,False,True,Entry-Level position at Stripe in Machine Learning & AI. Posted 1d ago. Top-tier tech company. ,2025-11-07T10:09:56.856944
Stripe,"AI/ML Engineering Manager, Payment Intelligence","US-SF, US-NYC",https://stripe.com/jobs/search?gh_jid=7286376,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Machine Learning & AI,fulltime,False,True,Mid-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.856954
Stripe,"Android Engineer, OS Platform","San Francisco, Remote in US",https://stripe.com/jobs/search?gh_jid=7243475,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Mobile Development,fulltime,False,True,Mid-Level position at Stripe in Mobile Development. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.856963
Stripe,"Backend Engineer, Core Technology","Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=6042172,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Backend Development,fulltime,False,True,Mid-Level position at Stripe in Backend Development. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.856972
Stripe,Broadcast Engineer,"San Francisco, CA",https://stripe.com/jobs/search?gh_jid=6632309,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.856983
Stripe,"Compensation Partner, Product & Engineering","NYC, San Francisco",https://stripe.com/jobs/search?gh_jid=7203552,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.856993
Stripe,"Corporate Engineering Manager, Automations & Integrations",Remote in the US,https://stripe.com/jobs/search?gh_jid=7155895,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857002
Stripe,"Developer Experience Engineer, Privy","NYC-Privy, US-Remote",https://stripe.com/jobs/search?gh_jid=7104344,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857011
Stripe,"Engineering Manager, Merchant Health Experience","Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=7366186,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857020
Stripe,"Engineering Manager, Privy",New York Privy HQ,https://stripe.com/jobs/search?gh_jid=7129418,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857029
Stripe,"Engineering Manager, Product and Business","US-Remote, Chicago",https://stripe.com/jobs/search?gh_jid=6909015,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857039
Stripe,"Forward Deployed Engineer, Privy",New York Privy HQ,https://stripe.com/jobs/search?gh_jid=7230452,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857048
Stripe,"Frontend Engineering Manager, Payments","Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=7063232,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Frontend Development,fulltime,False,True,Mid-Level position at Stripe in Frontend Development. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857057
Stripe,"Full Stack Engineer, Managed Operations","Seattle, New York City",https://stripe.com/jobs/search?gh_jid=7271571,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Full Stack Development,fulltime,False,True,Mid-Level position at Stripe in Full Stack Development. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857066
Stripe,"Machine Learning Engineer, Foundation Model",US - San Francisco; Seattle; New York City,https://stripe.com/jobs/search?gh_jid=7275014,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Machine Learning & AI,fulltime,False,True,Mid-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857075
Stripe,"Machine Learning Engineer, Identity Product","San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=6363655,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Machine Learning & AI,fulltime,False,True,Mid-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857086
Stripe,"Machine Learning Engineer, Payments ML Accelerator",Seattle; San Francisco; New York City,https://stripe.com/jobs/search?gh_jid=7079044,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Machine Learning & AI,fulltime,False,True,Mid-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857095
Stripe,"Machine Learning Engineer, Supportability",San Francisco or Seattle,https://stripe.com/jobs/search?gh_jid=7176812,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Machine Learning & AI,fulltime,False,True,Mid-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857104
Stripe,"PhD Machine Learning Engineer, Intern","San Francisco, New York City",https://stripe.com/jobs/search?gh_jid=7216664,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Entry-Level,Machine Learning & AI,internship,False,True,Entry-Level position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857113
Stripe,"Senior Staff Engineer, Core Infrastructure","Seattle,SF",https://stripe.com/jobs/search?gh_jid=7017350,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,DevOps & Infrastructure,fulltime,False,True,Senior position at Stripe in DevOps & Infrastructure. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857122
Stripe,"Software Engineer, Intern (Summer and Winter)","San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=7210115,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Entry-Level,Software Engineering,internship,False,True,Entry-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857131
Stripe,"Software Engineer, New Grad","San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=7210112,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Entry-Level,Software Engineering,fulltime,False,True,Entry-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857140
Stripe,"Software Engineer, Security Accelerate",Remote,https://stripe.com/jobs/search?gh_jid=7351461,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Security Engineering,fulltime,False,True,Mid-Level position at Stripe in Security Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857149
Stripe,"Staff Engineer, App Platform","San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=6885408,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,DevOps & Infrastructure,fulltime,False,True,Senior position at Stripe in DevOps & Infrastructure. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857159
Stripe,"Staff Engineer, RFA Forward Deployed Engineering",Seattle,https://stripe.com/jobs/search?gh_jid=7154047,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Software Engineering,fulltime,False,True,Senior position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857169
Stripe,"Staff Fullstack Engineer, Privy","NYC-Privy, US-Remote",https://stripe.com/jobs/search?gh_jid=7091959,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Full Stack Development,fulltime,False,True,Senior position at Stripe in Full Stack Development. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857178
Stripe,"Staff ML Engineer, ML Foundations","US-SF, US-NYC",https://stripe.com/jobs/search?gh_jid=7278350,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Machine Learning & AI,fulltime,False,True,Senior position at Stripe in Machine Learning & AI. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857190
Stripe,"Staff Security Engineer, Privy","NYC-Privy, US-Remote",https://stripe.com/jobs/search?gh_jid=7104148,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Security Engineering,fulltime,False,True,Senior position at Stripe in Security Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857199
Stripe,"Staff Security Engineer, Security Partnerships",Remote 🏠,https://stripe.com/jobs/search?gh_jid=6892149,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Security Engineering,fulltime,False,True,Senior position at Stripe in Security Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857209
Stripe,"Staff Software Engineer, Data Movement","Seattle, US Remote",https://stripe.com/jobs/search?gh_jid=6345510,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Senior,Software Engineering,fulltime,False,True,Senior position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857218
Stripe,"Technical Operations, Integration Reliability Engineer, Link","Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=7138269,zapply,Zapply-GitHub,2d ago,2.0,2025-11-05,90,True,Mid-Level,Software Engineering,fulltime,False,True,Mid-Level position at Stripe in Software Engineering. Posted 2d ago. Top-tier tech company. ,2025-11-07T10:09:56.857228
Stripe,Company,Role,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Location,,2025-11-07,50,False,Posted,Level,fulltime,False,True,Posted position at Stripe in Level. Posted Location. Top-tier tech company. ,2025-11-07T10:09:56.857238
Stripe,₿ **Coinbase**,Machine Learning Engineer Intern,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Hybrid - San Francisco,,2025-11-07,50,False,1w ago,Entry-Level,fulltime,False,True,1w ago position at Stripe in Entry-Level. Posted Hybrid - San Francisco. Top-tier tech company. ,2025-11-07T10:09:56.857248
Stripe,₿ **Coinbase**,"Senior Software Engineer, Backend (Developer - Stablecoin Ecosystem)",https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,"New York City, NY",,2025-11-07,50,False,1w ago,Senior,fulltime,False,True,"1w ago position at Stripe in Senior. Posted New York City, NY. Top-tier tech company. ",2025-11-07T10:09:56.857257
Stripe,₿ **Coinbase**,Software Engineer Intern,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,"Hybrid - New York, NY; Hybrid - San Francisco",,2025-11-07,50,False,1w ago,Entry-Level,fulltime,False,True,"1w ago position at Stripe in Entry-Level. Posted Hybrid - New York, NY; Hybrid - San Francisco. Top-tier tech company. ",2025-11-07T10:09:56.857267
Stripe,Level,Count,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,Percentage,,2025-11-07,50,False,Top Companies,Software Engineering,fulltime,False,True,Top Companies position at Stripe in Software Engineering. Posted Percentage. Top-tier tech company. ,2025-11-07T10:09:56.857283
Stripe,🟢 Entry Level & New Grad,19,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,8%,,2025-11-07,50,False,No or minimal experience,Software Engineering,fulltime,False,True,No or minimal experience position at Stripe in Software Engineering. Posted 8%. Top-tier tech company. ,2025-11-07T10:09:56.857292
Stripe,🟡 Beginner & Early Career,77,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,33%,,2025-11-07,50,False,1-2 years of experience,Software Engineering,fulltime,False,True,1-2 years of experience position at Stripe in Software Engineering. Posted 33%. Top-tier tech company. ,2025-11-07T10:09:56.857300
Stripe,🔴 Manager,135,https://github.com/zapplyjobs/New-Grad-Jobs,zapply,Zapply-GitHub,58%,,2025-11-07,50,False,2+ years of experience,Software Engineering,fulltime,False,True,2+ years of experience position at Stripe in Software Engineering. Posted 58%. Top-tier tech company. ,2025-11-07T10:09:56.857308
